N;time;Waveform;scale;;Total period;;1;;Calculated;
377;0,368164063;0,888507435;3867;;;;;;;
378;0,369140625;0,889778739;3870;;;;;;;
379;0,370117188;0,891043236;3872;;;;;;;
380;0,37109375;0,892300903;3875;;;;;;;
381;0,372070313;0,893551716;3877;;;;;;;
382;0,373046875;0,89479565;3880;;;;;;;
383;0,374023438;0,89603268;3883;;;;;;;
384;0,375;0,897262781;3885;;;;;;;
385;0,375976563;0,898485928;3888;;;;;;;
386;0,376953125;0,899702096;3890;;;;;;;
387;0,377929688;0,900911258;3893;;;;;;;
388;0,37890625;0,902113391;3895;;;;;;;
389;0,379882813;0,903308466;3897;;;;;;;
390;0,380859375;0,904496458;3900;;;;;;;
391;0,381835938;0,90567734;3902;;;;;;;
392;0,3828125;0,906851086;3905;;;;;;;
393;0,383789063;0,908017669;3907;;;;;;;
394;0,384765625;0,909177062;3909;;;;;;;
395;0,385742188;0,910329238;3912;;;;;;;
396;0,38671875;0,911474168;3914;;;;;;;
397;0,387695313;0,912611826;3917;;;;;;;
398;0,388671875;0,913742184;3919;;;;;;;
399;0,389648438;0,914865214;3921;;;;;;;
400;0,390625;0,915980887;3923;;;;;;;
401;0,391601563;0,917089175;3926;;;;;;;
402;0,392578125;0,918190051;3928;;;;;;;
403;0,393554688;0,919283484;3930;;;;;;;
404;0,39453125;0,920369447;3932;;;;;;;
405;0,395507813;0,92144791;3935;;;;;;;
406;0,396484375;0,922518845;3937;;;;;;;
407;0,397460938;0,923582221;3939;;;;;;;
408;0,3984375;0,92463801;3941;;;;;;;
409;0,399414063;0,925686183;3943;;;;;;;
410;0,400390625;0,926726708;3945;;;;;;;
411;0,401367188;0,927759558;3948;;;;;;;
412;0,40234375;0,928784701;3950;;;;;;;
413;0,403320313;0,929802107;3952;;;;;;;
414;0,404296875;0,930811747;3954;;;;;;;
415;0,405273438;0,93181359;3956;;;;;;;
416;0,40625;0,932807606;3958;;;;;;;
417;0,407226563;0,933793764;3960;;;;;;;
418;0,408203125;0,934772034;3962;;;;;;;
419;0,409179688;0,935742384;3964;;;;;;;
420;0,41015625;0,936704785;3966;;;;;;;
421;0,411132813;0,937659205;3968;;;;;;;
422;0,412109375;0,938605613;3970;;;;;;;
423;0,413085938;0,939543978;3972;;;;;;;
424;0,4140625;0,940474269;3974;;;;;;;
425;0,415039063;0,941396456;3975;;;;;;;
426;0,416015625;0,942310506;3977;;;;;;;
427;0,416992188;0,943216388;3979;;;;;;;
428;0,41796875;0,944114071;3981;;;;;;;
429;0,418945313;0,945003523;3983;;;;;;;
430;0,419921875;0,945884713;3985;;;;;;;
431;0,420898438;0,94675761;3986;;;;;;;
432;0,421875;0,947622182;3988;;;;;;;
433;0,422851563;0,948478397;3990;;;;;;;
434;0,423828125;0,949326224;3992;;;;;;;
435;0,424804688;0,95016563;3993;;;;;;;
436;0,42578125;0,950996585;3995;;;;;;;
437;0,426757813;0,951819057;3997;;;;;;;
438;0,427734375;0,952633014;3998;;;;;;;
439;0,428710938;0,953438424;4000;;;;;;;
440;0,4296875;0,954235255;4002;;;;;;;
441;0,430664063;0,955023476;4003;;;;;;;
442;0,431640625;0,955803056;4005;;;;;;;
443;0,432617188;0,956573962;4007;;;;;;;
444;0,43359375;0,957336163;4008;;;;;;;
445;0,434570313;0,958089627;4010;;;;;;;
446;0,435546875;0,958834323;4011;;;;;;;
447;0,436523438;0,959570219;4013;;;;;;;
448;0,4375;0,960297284;4014;;;;;;;
449;0,438476563;0,961015485;4016;;;;;;;
450;0,439453125;0,961724793;4017;;;;;;;
451;0,440429688;0,962425175;4019;;;;;;;
452;0,44140625;0,963116599;4020;;;;;;;
453;0,442382813;0,963799036;4021;;;;;;;
454;0,443359375;0,964472453;4023;;;;;;;
455;0,444335938;0,96513682;4024;;;;;;;
456;0,4453125;0,965792106;4025;;;;;;;
457;0,446289063;0,966438278;4027;;;;;;;
458;0,447265625;0,967075308;4028;;;;;;;
459;0,448242188;0,967703164;4029;;;;;;;
460;0,44921875;0,968321815;4031;;;;;;;
461;0,450195313;0,968931231;4032;;;;;;;
462;0,451171875;0,969531381;4033;;;;;;;
463;0,452148438;0,970122235;4034;;;;;;;
464;0,453125;0,970703763;4036;;;;;;;
465;0,454101563;0,971275935;4037;;;;;;;
466;0,455078125;0,971838721;4038;;;;;;;
467;0,456054688;0,972392091;4039;;;;;;;
468;0,45703125;0,972936015;4040;;;;;;;
469;0,458007813;0,973470464;4041;;;;;;;
470;0,458984375;0,973995408;4042;;;;;;;
471;0,459960938;0,974510819;4043;;;;;;;
472;0,4609375;0,975016667;4044;;;;;;;
473;0,461914063;0,975512923;4045;;;;;;;
474;0,462890625;0,975999559;4046;;;;;;;
475;0,463867188;0,976476546;4047;;;;;;;
476;0,46484375;0,976943856;4048;;;;;;;
477;0,465820313;0,97740146;4049;;;;;;;
478;0,466796875;0,977849331;4050;;;;;;;
479;0,467773438;0,97828744;4051;;;;;;;
480;0,46875;0,97871576;4052;;;;;;;
481;0,469726563;0,979134264;4053;;;;;;;
482;0,470703125;0,979542925;4054;;;;;;;
483;0,471679688;0,979941715;4054;;;;;;;
484;0,47265625;0,980330607;4055;;;;;;;
485;0,473632813;0,980709576;4056;;;;;;;
486;0,474609375;0,981078595;4057;;;;;;;
487;0,475585938;0,981437637;4057;;;;;;;
488;0,4765625;0,981786677;4058;;;;;;;
489;0,477539063;0,98212569;4059;;;;;;;
490;0,478515625;0,982454649;4060;;;;;;;
491;0,479492188;0,982773531;4060;;;;;;;
492;0,48046875;0,983082309;4061;;;;;;;
493;0,481445313;0,98338096;4061;;;;;;;
494;0,482421875;0,983669458;4062;;;;;;;
495;0,483398438;0,983947781;4063;;;;;;;
496;0,484375;0,984215903;4063;;;;;;;
497;0,485351563;0,984473802;4064;;;;;;;
498;0,486328125;0,984721454;4064;;;;;;;
499;0,487304688;0,984958837;4065;;;;;;;
500;0,48828125;0,985185927;4065;;;;;;;
501;0,489257813;0,985402703;4066;;;;;;;
502;0,490234375;0,985609141;4066;;;;;;;
503;0,491210938;0,985805221;4066;;;;;;;
504;0,4921875;0,985990921;4067;;;;;;;
505;0,493164063;0,98616622;4067;;;;;;;
506;0,494140625;0,986331096;4068;;;;;;;
507;0,495117188;0,986485529;4068;;;;;;;
508;0,49609375;0,9866295;4068;;;;;;;
509;0,497070313;0,986762987;4068;;;;;;;
510;0,498046875;0,986885972;4069;;;;;;;
511;0,499023438;0,986998435;4069;;;;;;;
512;0,5;0,987100357;4069;;;;;;;
513;0,500976563;0,98719172;4069;;;;;;;
514;0,501953125;0,987272506;4069;;;;;;;
515;0,502929688;0,987342695;4070;;;;;;;
516;0,50390625;0,987402272;4070;;;;;;;
517;0,504882813;0,987451219;4070;;;;;;;
518;0,505859375;0,987489519;4070;;;;;;;
519;0,506835938;0,987517155;4070;;;;;;;
520;0,5078125;0,987534111;4070;;;;;;;
521;0,508789063;0,987540372;4070;;;;;;;
522;0,509765625;0,987535921;4070;;;;;;;
523;0,510742188;0,987520745;4070;;;;;;;
524;0,51171875;0,987494829;4070;;;;;;;
525;0,512695313;0,987458157;4070;;;;;;;
526;0,513671875;0,987410717;4070;;;;;;;
527;0,514648438;0,987352495;4070;;;;;;;
528;0,515625;0,987283477;4069;;;;;;;
529;0,516601563;0,987203651;4069;;;;;;;
530;0,517578125;0,987113005;4069;;;;;;;
531;0,518554688;0,987011526;4069;;;;;;;
532;0,51953125;0,986899203;4069;;;;;;;
533;0,520507813;0,986776025;4068;;;;;;;
534;0,521484375;0,986641981;4068;;;;;;;
535;0,522460938;0,98649706;4068;;;;;;;
536;0,5234375;0,986341254;4068;;;;;;;
537;0,524414063;0,986174551;4067;;;;;;;
538;0,525390625;0,985996944;4067;;;;;;;
539;0,526367188;0,985808423;4066;;;;;;;
540;0,52734375;0,98560898;4066;;;;;;;
541;0,528320313;0,985398607;4066;;;;;;;
542;0,529296875;0,985177297;4065;;;;;;;
543;0,530273438;0,984945043;4065;;;;;;;
544;0,53125;0,984701837;4064;;;;;;;
545;0,532226563;0,984447674;4064;;;;;;;
546;0,533203125;0,984182548;4063;;;;;;;
547;0,534179688;0,983906453;4063;;;;;;;
548;0,53515625;0,983619386;4062;;;;;;;
549;0,536132813;0,98332134;4061;;;;;;;
550;0,537109375;0,983012312;4061;;;;;;;
551;0,538085938;0,982692299;4060;;;;;;;
552;0,5390625;0,982361297;4059;;;;;;;
553;0,540039063;0,982019304;4059;;;;;;;
554;0,541015625;0,981666317;4058;;;;;;;
555;0,541992188;0,981302333;4057;;;;;;;
556;0,54296875;0,980927353;4056;;;;;;;
557;0,543945313;0,980541374;4056;;;;;;;
558;0,544921875;0,980144397;4055;;;;;;;
559;0,545898438;0,97973642;4054;;;;;;;
560;0,546875;0,979317445;4053;;;;;;;
561;0,547851563;0,978887472;4052;;;;;;;
562;0,548828125;0,978446502;4051;;;;;;;
563;0,549804688;0,977994536;4050;;;;;;;
564;0,55078125;0,977531578;4049;;;;;;;
565;0,551757813;0,97705763;4049;;;;;;;
566;0,552734375;0,976572693;4048;;;;;;;
567;0,553710938;0,976076773;4047;;;;;;;
568;0,5546875;0,975569872;4045;;;;;;;
569;0,555664063;0,975051995;4044;;;;;;;
570;0,556640625;0,974523147;4043;;;;;;;
571;0,557617188;0,973983333;4042;;;;;;;
572;0,55859375;0,973432558;4041;;;;;;;
573;0,559570313;0,972870829;4040;;;;;;;
574;0,560546875;0,972298152;4039;;;;;;;
575;0,561523438;0,971714534;4038;;;;;;;
576;0,5625;0,971119982;4036;;;;;;;
